Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_correct,Number_missing,Number_spurious,Number_overlap,Strict_precision,Strict_recall,Strict_F1,Lenient_F1,Average_F1,Elapsed_Time_training,Elapsed_Time_testing
[damage],7,7,ILP_config,accident,a,20110511_130948,2,2,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,257731,7528
[damage],7,8,ILP_config,accident,a,20110511_130948,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,257731,7528
[damage],7,9,ILP_config,accident,a,20110511_130948,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,257731,7528
[damage],7,10,ILP_config,accident,a,20110511_130948,3,1,1,0,0.75,0.75,0.75,0.75,0.75,257731,7528
[damage],7,1,Paum,accident,a,20110511_130948,2,0,0,0,1.0,1.0,1.0,1.0,1.0,24103,2252
[damage],7,2,Paum,accident,a,20110511_130948,0,0,0,0,1.0,1.0,1.0,1.0,1.0,24103,2252
[damage],7,3,Paum,accident,a,20110511_130948,0,0,0,0,1.0,1.0,1.0,1.0,1.0,24103,2252
[damage],7,4,Paum,accident,a,20110511_130948,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,24103,2252
[damage],7,5,Paum,accident,a,20110511_130948,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,24103,2252
[damage],7,6,Paum,accident,a,20110511_130948,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,24103,2252
[damage],7,7,Paum,accident,a,20110511_130948,4,0,0,0,1.0,1.0,1.0,1.0,1.0,24103,2252
[damage],7,8,Paum,accident,a,20110511_130948,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,24103,2252
[damage],7,9,Paum,accident,a,20110511_130948,2,0,0,0,1.0,1.0,1.0,1.0,1.0,24103,2252
[damage],7,10,Paum,accident,a,20110511_130948,4,0,3,0,0.5714285714285714,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,24103,2252
