Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_correct,Number_missing,Number_spurious,Number_overlap,Strict_precision,Strict_recall,Strict_F1,Lenient_F1,Average_F1,Elapsed_Time_training,Elapsed_Time_testing
[amateur_unit],5,2,ILP_config_NE_roots_subtree,accident,a,20110516_145955,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,73817,6202
[amateur_unit],5,3,ILP_config_NE_roots_subtree,accident,a,20110516_145955,2,3,0,0,1.0,0.4,0.5714285714285715,0.5714285714285715,0.5714285714285715,73817,6202
[amateur_unit],5,4,ILP_config_NE_roots_subtree,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,73817,6202
[amateur_unit],5,5,ILP_config_NE_roots_subtree,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,73817,6202
[amateur_unit],5,6,ILP_config_NE_roots_subtree,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,73817,6202
[amateur_unit],5,7,ILP_config_NE_roots_subtree,accident,a,20110516_145955,2,0,0,0,1.0,1.0,1.0,1.0,1.0,73817,6202
[amateur_unit],5,8,ILP_config_NE_roots_subtree,accident,a,20110516_145955,6,0,0,0,1.0,1.0,1.0,1.0,1.0,73817,6202
[amateur_unit],5,9,ILP_config_NE_roots_subtree,accident,a,20110516_145955,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,73817,6202
[amateur_unit],5,10,ILP_config_NE_roots_subtree,accident,a,20110516_145955,0,1,3,0,0.0,0.0,0.0,0.0,0.0,73817,6202
[amateur_unit],5,1,Paum,accident,a,20110516_145955,9,0,4,0,0.6923076923076923,1.0,0.8181818181818181,0.8181818181818181,0.8181818181818181,34159,2265
[amateur_unit],5,2,Paum,accident,a,20110516_145955,3,0,0,0,1.0,1.0,1.0,1.0,1.0,34159,2265
[amateur_unit],5,3,Paum,accident,a,20110516_145955,3,2,1,0,0.75,0.6,0.6666666666666665,0.6666666666666665,0.6666666666666665,34159,2265
[amateur_unit],5,4,Paum,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,34159,2265
[amateur_unit],5,5,Paum,accident,a,20110516_145955,2,0,6,0,0.25,1.0,0.4,0.4,0.4,34159,2265
[amateur_unit],5,6,Paum,accident,a,20110516_145955,0,0,0,0,1.0,1.0,1.0,1.0,1.0,34159,2265
[amateur_unit],5,7,Paum,accident,a,20110516_145955,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,34159,2265
[amateur_unit],5,8,Paum,accident,a,20110516_145955,6,0,1,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,34159,2265
[amateur_unit],5,9,Paum,accident,a,20110516_145955,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,34159,2265
[amateur_unit],5,10,Paum,accident,a,20110516_145955,1,0,5,0,0.16666666666666666,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,34159,2265
