Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[start],12,2,Paum,accident,a,20120519_204340,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,-1,-1,2066,315
[start],12,3,Paum,accident,a,20120519_204340,5,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2244,232
[start],12,4,Paum,accident,a,20120519_204340,5,0,6,0,0.45454545454545453,1.0,0.625,0.625,0.625,-1,-1,2122,272
[start],12,5,Paum,accident,a,20120519_204340,5,0,3,0,0.625,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,-1,-1,2100,298
[start],12,6,Paum,accident,a,20120519_204340,5,0,3,0,0.625,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,-1,-1,2186,217
[start],12,7,Paum,accident,a,20120519_204340,7,0,4,0,0.6363636363636364,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,-1,-1,2142,322
[start],12,8,Paum,accident,a,20120519_204340,5,0,5,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2229,261
[injuries],13,1,ILP,accident,a,20120519_205600,3,3,5,0,0.375,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,27,44,68835,811
[injuries],13,2,ILP,accident,a,20120519_205600,3,1,1,0,0.75,0.75,0.75,0.75,0.75,29,44,98241,744
[injuries],13,3,ILP,accident,a,20120519_205600,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,31,44,106937,678
[injuries],13,4,ILP,accident,a,20120519_205600,0,3,0,0,1.0,0.0,0.0,0.0,0.0,30,44,101024,957
[injuries],13,5,ILP,accident,a,20120519_205600,4,3,2,0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6153846153846153,0.6153846153846153,26,44,77573,1078
[injuries],13,6,ILP,accident,a,20120519_205600,4,2,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,27,44,68149,831
[injuries],13,7,ILP,accident,a,20120519_205600,2,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,30,43,99844,933
[injuries],13,8,ILP,accident,a,20120519_205600,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,31,43,91064,1240
[injuries],13,1,Paum,accident,a,20120519_205600,3,3,3,0,0.5,0.5,0.5,0.5,0.5,-1,-1,2218,240
[injuries],13,2,Paum,accident,a,20120519_205600,4,0,2,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2187,226
[injuries],13,3,Paum,accident,a,20120519_205600,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2291,207
[injuries],13,4,Paum,accident,a,20120519_205600,2,1,8,0,0.2,0.6666666666666666,0.30769230769230765,0.30769230769230765,0.30769230769230765,-1,-1,2147,295
[injuries],13,5,Paum,accident,a,20120519_205600,3,4,7,0,0.3,0.42857142857142855,0.3529411764705882,0.3529411764705882,0.3529411764705882,-1,-1,2104,335
[injuries],13,6,Paum,accident,a,20120519_205600,5,1,5,0,0.5,0.8333333333333334,0.625,0.625,0.625,-1,-1,2194,253
[injuries],13,7,Paum,accident,a,20120519_205600,3,0,5,0,0.375,1.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,-1,-1,2214,285
[injuries],13,8,Paum,accident,a,20120519_205600,2,0,13,0,0.13333333333333333,1.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,-1,-1,2201,393
[fatalities],14,1,Paum,accident,a,20120519_210255,1,0,4,0,0.2,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,-1,-1,2067,317
[fatalities],14,2,Paum,accident,a,20120519_210255,1,1,2,0,0.3333333333333333,0.5,0.4,0.4,0.4,-1,-1,2169,264
[fatalities],14,3,Paum,accident,a,20120519_210255,0,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2162,288
[fatalities],14,4,Paum,accident,a,20120519_210255,0,0,3,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2153,271
[fatalities],14,5,Paum,accident,a,20120519_210255,0,2,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2210,234
[fatalities],14,6,Paum,accident,a,20120519_210255,2,1,2,0,0.5,0.6666666666666666,0.5714285714285715,0.5714285714285715,0.5714285714285715,-1,-1,2135,302
[fatalities],14,7,Paum,accident,a,20120519_210255,0,1,4,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2363,243
[fatalities],14,8,Paum,accident,a,20120519_210255,0,2,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2235,255
[fatalities],14,1,ILP,accident,a,20120519_210255,0,1,0,0,1.0,0.0,0.0,0.0,0.0,10,44,52662,1090
[fatalities],14,2,ILP,accident,a,20120519_210255,0,2,1,0,0.0,0.0,0.0,0.0,0.0,9,44,44204,868
[fatalities],14,3,ILP,accident,a,20120519_210255,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,44,57073,956
[fatalities],14,4,ILP,accident,a,20120519_210255,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,44,57972,878
[fatalities],14,5,ILP,accident,a,20120519_210255,0,2,0,0,1.0,0.0,0.0,0.0,0.0,9,44,25335,783
[fatalities],14,6,ILP,accident,a,20120519_210255,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,8,44,44570,1010
[fatalities],14,7,ILP,accident,a,20120519_210255,0,1,0,0,1.0,0.0,0.0,0.0,0.0,10,43,54925,799
[fatalities],14,8,ILP,accident,a,20120519_210255,0,2,0,0,1.0,0.0,0.0,0.0,0.0,9,43,49135,866
[profesional_unit],15,1,Paum,accident,a,20120519_212503,12,0,2,1,0.8,0.9230769230769231,0.8571428571428571,0.9285714285714286,0.8928571428571428,-1,-1,2176,282
[profesional_unit],15,2,Paum,accident,a,20120519_212503,4,0,1,1,0.6666666666666666,0.8,0.7272727272727272,0.9090909090909091,0.8181818181818181,-1,-1,2331,189
[profesional_unit],15,3,Paum,accident,a,20120519_212503,7,0,4,1,0.5833333333333334,0.875,0.7000000000000001,0.8,0.75,-1,-1,2089,312
[profesional_unit],15,4,Paum,accident,a,20120519_212503,7,2,3,0,0.7,0.7777777777777778,0.7368421052631577,0.7368421052631577,0.7368421052631577,-1,-1,2157,305
[profesional_unit],15,5,Paum,accident,a,20120519_212503,7,1,1,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8333333333333333,-1,-1,2253,235
[profesional_unit],15,6,Paum,accident,a,20120519_212503,7,0,4,0,0.6363636363636364,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,-1,-1,2189,313
[profesional_unit],15,7,Paum,accident,a,20120519_212503,9,1,10,2,0.42857142857142855,0.75,0.5454545454545454,0.6666666666666667,0.6060606060606061,-1,-1,2211,329
[profesional_unit],15,8,Paum,accident,a,20120519_212503,8,5,6,2,0.5,0.5333333333333333,0.5161290322580646,0.6451612903225806,0.5806451612903226,-1,-1,2499,270
[profesional_unit],15,1,ILP,accident,a,20120519_212503,7,4,3,2,0.5833333333333334,0.5384615384615384,0.5599999999999999,0.7199999999999999,0.6399999999999999,91,44,157250,936
[profesional_unit],15,2,ILP,accident,a,20120519_212503,0,2,4,3,0.0,0.0,0.0,0.5,0.25,96,44,184203,643
[profesional_unit],15,3,ILP,accident,a,20120519_212503,4,1,5,3,0.3333333333333333,0.5,0.4,0.7000000000000001,0.55,94,44,89220,1029
[profesional_unit],15,4,ILP,accident,a,20120519_212503,5,4,1,0,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.6666666666666667,0.6666666666666667,97,44,187560,966
[profesional_unit],15,5,ILP,accident,a,20120519_212503,6,1,4,2,0.5,0.6666666666666666,0.5714285714285715,0.761904761904762,0.6666666666666667,94,44,170971,763
[profesional_unit],15,6,ILP,accident,a,20120519_212503,3,2,3,2,0.375,0.42857142857142855,0.39999999999999997,0.6666666666666666,0.5333333333333333,96,44,182993,1001
[profesional_unit],15,7,ILP,accident,a,20120519_212503,6,4,3,2,0.5454545454545454,0.5,0.5217391304347826,0.6956521739130435,0.6086956521739131,86,43,157402,1085
[profesional_unit],15,8,ILP,accident,a,20120519_212503,8,5,2,2,0.6666666666666666,0.5333333333333333,0.5925925925925926,0.7407407407407408,0.6666666666666667,88,43,168852,884
[amateur_unit],16,1,ILP,accident,a,20120519_212902,8,0,0,0,1.0,1.0,1.0,1.0,1.0,23,44,29364,976
[amateur_unit],16,2,ILP,accident,a,20120519_212902,4,0,0,0,1.0,1.0,1.0,1.0,1.0,27,44,29077,1053
[amateur_unit],16,3,ILP,accident,a,20120519_212902,2,0,0,0,1.0,1.0,1.0,1.0,1.0,29,44,30072,633
[amateur_unit],16,4,ILP,accident,a,20120519_212902,3,3,1,0,0.75,0.5,0.6,0.6,0.6,25,44,19384,1000
[amateur_unit],16,5,ILP,accident,a,20120519_212902,0,0,0,0,1.0,1.0,1.0,1.0,1.0,31,44,28856,954
[amateur_unit],16,6,ILP,accident,a,20120519_212902,3,0,0,0,1.0,1.0,1.0,1.0,1.0,28,44,27020,800
[amateur_unit],16,7,ILP,accident,a,20120519_212902,4,1,3,0,0.5714285714285714,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,26,43,16712,932
[amateur_unit],16,8,ILP,accident,a,20120519_212902,3,0,0,0,1.0,1.0,1.0,1.0,1.0,28,43,28998,925
[amateur_unit],16,1,Paum,accident,a,20120519_212902,8,0,2,0,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,-1,-1,2126,291
[amateur_unit],16,2,Paum,accident,a,20120519_212902,3,1,4,0,0.42857142857142855,0.75,0.5454545454545454,0.5454545454545454,0.5454545454545454,-1,-1,2088,315
[amateur_unit],16,3,Paum,accident,a,20120519_212902,2,0,2,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2233,186
[amateur_unit],16,4,Paum,accident,a,20120519_212902,5,1,1,0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-1,-1,2156,300
[amateur_unit],16,5,Paum,accident,a,20120519_212902,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2167,290
[amateur_unit],16,6,Paum,accident,a,20120519_212902,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2216,231
[amateur_unit],16,7,Paum,accident,a,20120519_212902,5,0,5,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2142,278
[amateur_unit],16,8,Paum,accident,a,20120519_212902,3,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2194,280
[cars],17,1,Paum,accident,a,20120519_215602,2,2,3,2,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.6153846153846153,0.46153846153846145,-1,-1,2295,235
[cars],17,2,Paum,accident,a,20120519_215602,1,4,6,3,0.1,0.125,0.11111111111111112,0.4444444444444445,0.2777777777777778,-1,-1,2501,278
[cars],17,3,Paum,accident,a,20120519_215602,1,3,0,1,0.5,0.2,0.28571428571428575,0.5714285714285715,0.4285714285714286,-1,-1,2151,350
[cars],17,4,Paum,accident,a,20120519_215602,1,0,2,0,0.3333333333333333,1.0,0.5,0.5,0.5,-1,-1,2140,329
[cars],17,5,Paum,accident,a,20120519_215602,3,4,3,0,0.5,0.42857142857142855,0.4615384615384615,0.4615384615384615,0.4615384615384615,-1,-1,2285,273
[cars],17,6,Paum,accident,a,20120519_215602,0,1,1,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2343,259
[cars],17,7,Paum,accident,a,20120519_215602,3,2,3,2,0.375,0.42857142857142855,0.39999999999999997,0.6666666666666666,0.5333333333333333,-1,-1,2258,282
[cars],17,8,Paum,accident,a,20120519_215602,3,4,3,3,0.3333333333333333,0.3,0.3157894736842105,0.631578947368421,0.47368421052631576,-1,-1,2226,362
[cars],17,1,ILP,accident,a,20120519_215602,0,6,1,0,0.0,0.0,0.0,0.0,0.0,39,44,164978,723
[cars],17,2,ILP,accident,a,20120519_215602,2,3,4,3,0.2222222222222222,0.25,0.23529411764705882,0.5882352941176471,0.4117647058823529,37,44,213138,860
[cars],17,3,ILP,accident,a,20120519_215602,0,4,4,1,0.0,0.0,0.0,0.20000000000000004,0.10000000000000002,40,44,207411,1107
[cars],17,4,ILP,accident,a,20120519_215602,0,1,1,0,0.0,0.0,0.0,0.0,0.0,44,44,238580,1020
[cars],17,5,ILP,accident,a,20120519_215602,1,6,0,0,1.0,0.14285714285714285,0.25,0.25,0.25,38,44,202433,859
[cars],17,6,ILP,accident,a,20120519_215602,0,1,0,0,1.0,0.0,0.0,0.0,0.0,44,44,230010,790
[cars],17,7,ILP,accident,a,20120519_215602,0,6,2,1,0.0,0.0,0.0,0.2,0.1,38,43,200596,858
[cars],17,8,ILP,accident,a,20120519_215602,0,10,6,0,0.0,0.0,0.0,0.0,0.0,35,43,133166,1124
[damage],18,1,Paum,accident,a,20120519_215943,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,-1,-1,2139,315
[damage],18,2,Paum,accident,a,20120519_215943,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2324,204
[damage],18,3,Paum,accident,a,20120519_215943,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2151,276
[damage],18,4,Paum,accident,a,20120519_215943,3,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2266,266
[damage],18,5,Paum,accident,a,20120519_215943,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2273,263
[damage],18,6,Paum,accident,a,20120519_215943,2,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2278,226
[damage],18,7,Paum,accident,a,20120519_215943,1,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2296,249
[damage],18,8,Paum,accident,a,20120519_215943,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2120,384
[damage],18,1,ILP,accident,a,20120519_215943,1,0,0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,17,44,18526,1059
[damage],18,2,ILP,accident,a,20120519_215943,2,1,1,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,17,44,22051,685
[damage],18,3,ILP,accident,a,20120519_215943,3,0,1,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,17,44,22414,910
[damage],18,4,ILP,accident,a,20120519_215943,3,0,0,0,1.0,1.0,1.0,1.0,1.0,17,44,20662,893
[damage],18,5,ILP,accident,a,20120519_215943,2,1,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,17,44,24691,886
[damage],18,6,ILP,accident,a,20120519_215943,2,0,0,0,1.0,1.0,1.0,1.0,1.0,18,44,27122,752
[damage],18,7,ILP,accident,a,20120519_215943,1,0,0,0,1.0,1.0,1.0,1.0,1.0,19,43,28165,841
[damage],18,8,ILP,accident,a,20120519_215943,2,0,0,0,1.0,1.0,1.0,1.0,1.0,18,43,27241,1258
[end_subtree],19,1,Paum,accident,a,20120519_221225,4,2,9,1,0.2857142857142857,0.5714285714285714,0.38095238095238093,0.4761904761904762,0.4285714285714286,-1,-1,2249,292
[end_subtree],19,2,Paum,accident,a,20120519_221225,5,3,2,0,0.7142857142857143,0.625,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2139,290
[end_subtree],19,3,Paum,accident,a,20120519_221225,3,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,2157,291
[end_subtree],19,4,Paum,accident,a,20120519_221225,4,2,3,1,0.5,0.5714285714285714,0.5333333333333333,0.6666666666666666,0.6,-1,-1,2522,279
[end_subtree],19,5,Paum,accident,a,20120519_221225,3,2,0,0,1.0,0.6,0.7499999999999999,0.7499999999999999,0.7499999999999999,-1,-1,2246,237
[end_subtree],19,6,Paum,accident,a,20120519_221225,4,0,4,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2255,212
[end_subtree],19,7,Paum,accident,a,20120519_221225,2,0,2,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2155,321
[end_subtree],19,8,Paum,accident,a,20120519_221225,1,3,2,2,0.2,0.16666666666666666,0.1818181818181818,0.5454545454545454,0.3636363636363636,-1,-1,2196,309
[end_subtree],19,1,ILP,accident,a,20120519_221225,3,3,3,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5,35,44,92820,954
[end_subtree],19,2,ILP,accident,a,20120519_221225,1,7,0,0,1.0,0.125,0.2222222222222222,0.2222222222222222,0.2222222222222222,34,44,102208,966
[end_subtree],19,3,ILP,accident,a,20120519_221225,1,2,0,0,1.0,0.3333333333333333,0.5,0.5,0.5,39,44,114827,954
[end_subtree],19,4,ILP,accident,a,20120519_221225,1,4,1,2,0.25,0.14285714285714285,0.18181818181818182,0.5454545454545454,0.36363636363636365,35,44,79348,914
[end_subtree],19,5,ILP,accident,a,20120519_221225,0,5,0,0,1.0,0.0,0.0,0.0,0.0,37,44,103546,779
[end_subtree],19,6,ILP,accident,a,20120519_221225,0,4,0,0,1.0,0.0,0.0,0.0,0.0,38,44,62327,720
[end_subtree],19,7,ILP,accident,a,20120519_221225,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,40,43,85560,1047
[end_subtree],19,8,ILP,accident,a,20120519_221225,2,2,1,2,0.4,0.3333333333333333,0.3636363636363636,0.7272727272727272,0.5454545454545454,36,43,91627,1000
[start],20,1,Paum,accident,a,20120519_221648,6,0,3,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2127,264
[start],20,2,Paum,accident,a,20120519_221648,6,0,2,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2094,281
[start],20,3,Paum,accident,a,20120519_221648,3,0,2,0,0.6,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,-1,-1,2216,224
[start],20,4,Paum,accident,a,20120519_221648,4,0,8,0,0.3333333333333333,1.0,0.5,0.5,0.5,-1,-1,2125,305
[start],20,5,Paum,accident,a,20120519_221648,4,0,1,0,0.8,1.0,0.888888888888889,0.888888888888889,0.888888888888889,-1,-1,2168,249
[start],20,6,Paum,accident,a,20120519_221648,6,0,7,0,0.46153846153846156,1.0,0.631578947368421,0.631578947368421,0.631578947368421,-1,-1,2187,271
[start],20,7,Paum,accident,a,20120519_221648,6,0,2,0,0.75,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,-1,-1,2200,257
[start],20,8,Paum,accident,a,20120519_221648,7,0,3,0,0.7,1.0,0.8235294117647058,0.8235294117647058,0.8235294117647058,-1,-1,2190,295
[start],20,1,ILP,accident,a,20120519_221648,5,1,2,0,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.7692307692307692,0.7692307692307692,36,44,31116,911
[start],20,2,ILP,accident,a,20120519_221648,4,2,0,0,1.0,0.6666666666666666,0.8,0.8,0.8,36,44,24988,955
[start],20,3,ILP,accident,a,20120519_221648,3,0,0,0,1.0,1.0,1.0,1.0,1.0,39,44,28461,783
[start],20,4,ILP,accident,a,20120519_221648,4,0,0,0,1.0,1.0,1.0,1.0,1.0,38,44,32119,1009
[start],20,5,ILP,accident,a,20120519_221648,3,1,1,0,0.75,0.75,0.75,0.75,0.75,38,44,28518,838
[start],20,6,ILP,accident,a,20120519_221648,6,0,0,0,1.0,1.0,1.0,1.0,1.0,36,44,32768,914
[start],20,7,ILP,accident,a,20120519_221648,6,0,1,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,36,43,28181,912
[start],20,8,ILP,accident,a,20120519_221648,7,0,0,0,1.0,1.0,1.0,1.0,1.0,35,43,28026,991
[injuries],21,1,Paum,accident,a,20120519_222957,5,0,3,0,0.625,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,-1,-1,2259,220
[injuries],21,2,Paum,accident,a,20120519_222957,5,3,7,0,0.4166666666666667,0.625,0.5,0.5,0.5,-1,-1,2262,316
[injuries],21,3,Paum,accident,a,20120519_222957,2,0,3,0,0.4,1.0,0.5714285714285715,0.5714285714285715,0.5714285714285715,-1,-1,2304,199
[injuries],21,4,Paum,accident,a,20120519_222957,2,0,2,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2246,236
[injuries],21,5,Paum,accident,a,20120519_222957,2,0,3,0,0.4,1.0,0.5714285714285715,0.5714285714285715,0.5714285714285715,-1,-1,2234,254
[injuries],21,6,Paum,accident,a,20120519_222957,2,2,9,0,0.18181818181818182,0.5,0.26666666666666666,0.26666666666666666,0.26666666666666666,-1,-1,2101,340
[injuries],21,7,Paum,accident,a,20120519_222957,7,3,5,0,0.5833333333333334,0.7,0.6363636363636365,0.6363636363636365,0.6363636363636365,-1,-1,2124,331
[injuries],21,8,Paum,accident,a,20120519_222957,0,0,5,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2192,320
[injuries],21,1,ILP,accident,a,20120519_222957,3,2,1,0,0.75,0.6,0.6666666666666665,0.6666666666666665,0.6666666666666665,28,44,111822,735
[injuries],21,2,ILP,accident,a,20120519_222957,5,3,3,0,0.625,0.625,0.625,0.625,0.625,25,44,62793,1058
[injuries],21,3,ILP,accident,a,20120519_222957,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,31,44,95312,666
[injuries],21,4,ILP,accident,a,20120519_222957,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,31,44,105527,793
[injuries],21,5,ILP,accident,a,20120519_222957,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,31,44,107657,823
[injuries],21,6,ILP,accident,a,20120519_222957,3,1,1,0,0.75,0.75,0.75,0.75,0.75,29,44,98582,1103
[injuries],21,7,ILP,accident,a,20120519_222957,5,5,3,0,0.625,0.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,23,43,77720,1102
[injuries],21,8,ILP,accident,a,20120519_222957,0,0,2,0,0.0,1.0,0.0,0.0,0.0,33,43,100650,1048
[fatalities],22,1,Paum,accident,a,20120519_223741,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2230,244
[fatalities],22,2,Paum,accident,a,20120519_223741,2,1,3,0,0.4,0.6666666666666666,0.5,0.5,0.5,-1,-1,2082,325
[fatalities],22,3,Paum,accident,a,20120519_223741,0,1,2,0,0.0,0.0,0.0,0.0,0.0,-1,-1,2239,240
[fatalities],22,4,Paum,accident,a,20120519_223741,0,0,1,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2149,305
[fatalities],22,5,Paum,accident,a,20120519_223741,0,3,0,0,1.0,0.0,0.0,0.0,0.0,-1,-1,2223,211
[fatalities],22,6,Paum,accident,a,20120519_223741,2,0,1,0,0.6666666666666666,1.0,0.8,0.8,0.8,-1,-1,2227,245
[fatalities],22,7,Paum,accident,a,20120519_223741,1,1,4,0,0.2,0.5,0.28571428571428575,0.28571428571428575,0.28571428571428575,-1,-1,2090,378
[fatalities],22,8,Paum,accident,a,20120519_223741,0,0,2,0,0.0,1.0,0.0,0.0,0.0,-1,-1,2316,228
[fatalities],22,1,ILP,accident,a,20120519_223741,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,44,64670,859
[fatalities],22,2,ILP,accident,a,20120519_223741,0,3,0,0,1.0,0.0,0.0,0.0,0.0,8,44,53891,1057
[fatalities],22,3,ILP,accident,a,20120519_223741,1,0,1,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,44,50483,772
[fatalities],22,4,ILP,accident,a,20120519_223741,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,44,59847,1016
[fatalities],22,5,ILP,accident,a,20120519_223741,0,3,0,0,1.0,0.0,0.0,0.0,0.0,8,44,41317,706
[fatalities],22,6,ILP,accident,a,20120519_223741,1,1,0,0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,9,44,46410,811
[fatalities],22,7,ILP,accident,a,20120519_223741,1,1,3,0,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,43,55512,1227
[fatalities],22,8,ILP,accident,a,20120519_223741,0,0,0,0,1.0,1.0,1.0,1.0,1.0,11,43,62880,788
[profesional_unit],23,1,Paum,accident,a,20120519_225715,6,0,1,1,0.75,0.8571428571428571,0.7999999999999999,0.9333333333333333,0.8666666666666667,-1,-1,2278,219
[profesional_unit],23,2,Paum,accident,a,20120519_225715,5,0,1,0,0.8333333333333334,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,-1,-1,2233,254
[profesional_unit],23,3,Paum,accident,a,20120519_225715,7,0,1,0,0.875,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,-1,-1,2170,276
[profesional_unit],23,4,Paum,accident,a,20120519_225715,8,2,1,2,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.8695652173913043,0.7826086956521738,-1,-1,2209,284
[profesional_unit],23,5,Paum,accident,a,20120519_225715,11,5,7,0,0.6111111111111112,0.6875,0.6470588235294118,0.6470588235294118,0.6470588235294118,-1,-1,2168,307
[profesional_unit],23,6,Paum,accident,a,20120519_225715,8,2,3,1,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.7826086956521738,0.7391304347826086,-1,-1,2175,309
[profesional_unit],23,7,Paum,accident,a,20120519_225715,7,1,1,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8333333333333333,-1,-1,2310,244
[profesional_unit],23,8,Paum,accident,a,20120519_225715,10,0,8,1,0.5263157894736842,0.9090909090909091,0.6666666666666666,0.7333333333333334,0.7,-1,-1,2171,335
[profesional_unit],23,1,ILP,accident,a,20120519_225715,5,1,1,1,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7857142857142857,97,44,182402,729
[profesional_unit],23,2,ILP,accident,a,20120519_225715,5,0,0,0,1.0,1.0,1.0,1.0,1.0,101,44,126800,845
[profesional_unit],23,3,ILP,accident,a,20120519_225715,4,1,9,2,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.5454545454545455,0.4545454545454546,96,44,180741,911
[profesional_unit],23,4,ILP,accident,a,20120519_225715,8,3,0,1,0.8888888888888888,0.6666666666666666,0.761904761904762,0.8571428571428571,0.8095238095238095,90,44,151783,937
[profesional_unit],23,5,ILP,accident,a,20120519_225715,9,5,6,2,0.5294117647058824,0.5625,0.5454545454545455,0.6666666666666667,0.6060606060606062,88,44,96089,983
[profesional_unit],23,6,ILP,accident,a,20120519_225715,5,3,6,3,0.35714285714285715,0.45454545454545453,0.4,0.64,0.52,92,44,115109,1013
[profesional_unit],23,7,ILP,accident,a,20120519_225715,5,2,5,2,0.4166666666666667,0.5555555555555556,0.4761904761904762,0.6666666666666666,0.5714285714285714,92,43,146641,793
[profesional_unit],23,8,ILP,accident,a,20120519_225715,2,2,10,7,0.10526315789473684,0.18181818181818182,0.13333333333333333,0.6,0.36666666666666664,86,43,144753,1091
[amateur_unit],24,1,Paum,accident,a,20120519_230052,2,0,9,0,0.18181818181818182,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,-1,-1,2167,265
[amateur_unit],24,2,Paum,accident,a,20120519_230052,4,0,4,0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,2182,234
