name,freq
BOUŠKOVÁ,2550.937513
PROVAZNÍKOVÁ,2548.991718
ŠTEFANOVÁ,2547.045923
KYSELOVÁ,2545.100128
ANDRLOVÁ,2543.154332
JANČÍKOVÁ,2539.262742
ŠIŠKOVÁ,2539.262742
HRNČÍŘOVÁ,2535.371152
SEDLÁŘOVÁ,2535.371152
JAHODOVÁ,2533.425356
HEŘMANOVÁ,2521.750585
KAPLANOVÁ,2517.858995
VARGOVÁ,2513.967404
ANDĚLOVÁ,2506.184224
SMOLKOVÁ,2492.563657
MERTOVÁ,2482.834681
VOLNÁ,2478.943091
ZLÁMALOVÁ,2476.997296
KUŽELOVÁ,2473.105705
DVORSKÁ,2471.15991
MATOUŠOVÁ,2463.376729
DOČEKALOVÁ,2457.539343
HENDRYCHOVÁ,2455.593548
JANČOVÁ,2453.647753
PÁTKOVÁ,2453.647753
DUBOVÁ,2445.864572
JANÁKOVÁ,2445.864572
MIČKOVÁ,2443.918777
JUNKOVÁ,2438.081391
VOLKOVÁ,2434.189801
SKŘIVÁNKOVÁ,2428.352415
GAJDOŠOVÁ,2422.51503
KUKLOVÁ,2422.51503
ZÍTKOVÁ,2422.51503
FOLTÝNOVÁ,2416.677644
HOUŠKOVÁ,2408.894463
MEDKOVÁ,2399.165487
SUKOVÁ,2387.490716
PECKOVÁ,2385.544921
FENCLOVÁ,2383.599126
FUČÍKOVÁ,2381.653331
KLOUDOVÁ,2379.707535
HOFFMANNOVÁ,2364.141174
PAVLOVÁ,2362.195378
KOUKALOVÁ,2360.249583
HRŮZOVÁ,2354.412198
KALOUSOVÁ,2352.466402
HRADECKÁ,2350.520607
SKALOVÁ,2350.520607
HORVÁTOVÁ,2346.629017
BRADÁČOVÁ,2340.791631
DROZDOVÁ,2333.00845
DOKOUPILOVÁ,2331.062655
ČERNOCHOVÁ,2323.279474
KINDLOVÁ,2317.442089
ODEHNALOVÁ,2317.442089
BOUDOVÁ,2313.550498
HANZLOVÁ,2307.713113
VOJTÍŠKOVÁ,2303.821522
BRYCHTOVÁ,2299.929932
JANÁČKOVÁ,2296.038342
LOUDOVÁ,2282.417775
MARŠÍKOVÁ,2280.47198
MATYÁŠOVÁ,2280.47198
FOŘTOVÁ,2276.580389
RYBOVÁ,2276.580389
JAKEŠOVÁ,2274.634594
MICHALOVÁ,2272.688799
SCHEJBALOVÁ,2266.851413
KUDLÁČKOVÁ,2264.905618
HOLCOVÁ,2262.959823
HEJLOVÁ,2261.014028
HRABALOVÁ,2257.122437
PECHÁČKOVÁ,2251.285052
PETRÁKOVÁ,2251.285052
SCHMIDTOVÁ,2251.285052
SMOLOVÁ,2251.285052
BREJCHOVÁ,2249.339257
KOPEČNÁ,2247.393461
TŘÍSKOVÁ,2243.501871
REZKOVÁ,2239.610281
ZAVŘELOVÁ,2239.610281
SKÁCELOVÁ,2235.71869
VORLOVÁ,2235.71869
DOBROVOLNÁ,2227.935509
KARLÍKOVÁ,2225.989714
HAJNÁ,2220.152329
HANUSOVÁ,2220.152329
KASALOVÁ,2220.152329
KURKOVÁ,2220.152329
ČADOVÁ,2218.206533
STROUHALOVÁ,2214.314943
DOLEJŠÍ,2208.477557
MOTYČKOVÁ,2202.640172
KRČMÁŘOVÁ,2200.694376
SLANINOVÁ,2198.748581
RUDOLFOVÁ,2194.856991
STOKLASOVÁ,2194.856991
MACHAČOVÁ,2192.911196
CHVOJKOVÁ,2190.9654
JUREČKOVÁ,2187.07381
FORMANOVÁ,2183.18222
HEJDOVÁ,2181.236424
VRABCOVÁ,2179.290629
DOUBRAVOVÁ,2173.453244
ALBRECHTOVÁ,2171.507448
NEUBAUEROVÁ,2171.507448
STÁRKOVÁ,2169.561653
CIHLÁŘOVÁ,2167.615858
JURKOVÁ,2165.670063
BARTOŠKOVÁ,2161.778472
HARTMANOVÁ,2161.778472
KOČÍ,2161.778472
PEŘINOVÁ,2161.778472
JIRÁKOVÁ,2155.941087
MLČOCHOVÁ,2155.941087
HEJDUKOVÁ,2148.157906
TEPLÁ,2142.32052
VEJVODOVÁ,2142.32052
ŽIGOVÁ,2142.32052
KAZDOVÁ,2140.374725
PEKAŘOVÁ,2138.42893
ULRICHOVÁ,2138.42893
POLANSKÁ,2130.645749
ŘEHOŘOVÁ,2128.699954
SKOPALOVÁ,2124.808363
LACKOVÁ,2111.187797
AMBROŽOVÁ,2109.242002
KOPEČKOVÁ,2109.242002
PETRŮ,2107.296207
OLÁHOVÁ,2099.513026
ZOUHAROVÁ,2093.67564
KLEČKOVÁ,2091.729845
KOVÁŘÍKOVÁ,2091.729845
HUŠKOVÁ,2080.055074
KADEŘÁBKOVÁ,2076.163483
MYŠKOVÁ,2072.271893
ŠIROKÁ,2072.271893
BEČVÁŘOVÁ,2070.326098
FIEDLEROVÁ,2066.434507
SUCHOMELOVÁ,2066.434507
BERGEROVÁ,2056.705531
NAJMANOVÁ,2056.705531
ŠVANDOVÁ,2056.705531
KORBELOVÁ,2054.759736
SADÍLKOVÁ,2048.922351
MACHÁLKOVÁ,2046.976555
MAŇÁKOVÁ,2045.03076
KOUDELOVÁ,2043.084965
LEBEDOVÁ,2043.084965
NAGYOVÁ,2043.084965
VORÁČKOVÁ,2043.084965
HORSKÁ,2041.13917
ORSÁGOVÁ,2041.13917
PETEROVÁ,2037.247579
ŠEDOVÁ,2037.247579
CHVÁTALOVÁ,2035.301784
POHLOVÁ,2033.355989
PICKOVÁ,2029.464398
RAKOVÁ,2025.572808
VOŘÍŠKOVÁ,2025.572808
ŠLECHTOVÁ,2023.627013
TÓTHOVÁ,2019.735422
ČERNOHORSKÁ,2017.789627
MÁCHOVÁ,2013.898037
OTTOVÁ,2013.898037
PROŠKOVÁ,2006.114856
ŠANDOVÁ,2004.169061
FANTOVÁ,2000.27747
SEKANINOVÁ,1996.38588
ZOUBKOVÁ,1996.38588
ONDROVÁ,1992.49429
ŠÍPKOVÁ,1990.548494
PEŠTOVÁ,1986.656904
RICHTROVÁ,1984.711109
PALEČKOVÁ,1980.819518
RYBÁŘOVÁ,1980.819518
SLOVÁČKOVÁ,1980.819518
VÁCLAVKOVÁ,1980.819518
BARTŮŇKOVÁ,1974.982133
ROUBALOVÁ,1974.982133
FUCHSOVÁ,1971.090542
KALOUSKOVÁ,1969.144747
ZDRAŽILOVÁ,1969.144747
MICHALCOVÁ,1965.253157
JIROUŠKOVÁ,1963.307362
VYSLOUŽILOVÁ,1963.307362
KAŇKOVÁ,1961.361566
HRBÁČKOVÁ,1953.578385
HUMLOVÁ,1953.578385
WEISSOVÁ,1953.578385
MAYEROVÁ,1951.63259
KOMÍNKOVÁ,1949.686795
JÁNSKÁ,1943.849409
KARLOVÁ,1943.849409
PRÁŠKOVÁ,1943.849409
MLEJNKOVÁ,1941.903614
ZÁBRANSKÁ,1941.903614
PAPEŽOVÁ,1930.228843
PAVLASOVÁ,1928.283048
BÍNOVÁ,1924.391457
VEČERKOVÁ,1924.391457
BURIÁNKOVÁ,1922.445662
ZICHOVÁ,1920.499867
KOSINOVÁ,1916.608277
MATĚJÍČKOVÁ,1916.608277
FLORIÁNOVÁ,1914.662481
PÍŠOVÁ,1914.662481
BERNARDOVÁ,1906.879301
MLÁDKOVÁ,1906.879301
ZAHRÁDKOVÁ,1904.933505
ŠIMÁČKOVÁ,1901.041915
FUKSOVÁ,1899.09612
VORLÍČKOVÁ,1899.09612
HURTOVÁ,1897.150325
JANATOVÁ,1897.150325
ROZSYPALOVÁ,1895.204529
VRZALOVÁ,1895.204529
ZEZULOVÁ,1895.204529
KOTLÁROVÁ,1887.421349
HORNÍKOVÁ,1885.475553
SKOŘEPOVÁ,1881.583963
PÍCHOVÁ,1879.638168
SLADKÁ,1879.638168
BITTNEROVÁ,1875.746577
KROPÁČKOVÁ,1875.746577
FILOVÁ,1871.854987
ŽÍDKOVÁ,1871.854987
JÍROVÁ,1869.909192
BOUČKOVÁ,1864.071806
HLÁVKOVÁ,1864.071806
KUNEŠOVÁ,1846.559649
TVRDÁ,1846.559649
BOHÁČKOVÁ,1844.613854
HANOUSKOVÁ,1844.613854
FABIÁNOVÁ,1842.668059
PIVOŇKOVÁ,1842.668059
HORŇÁKOVÁ,1840.722264
HANKOVÁ,1834.884878
ŠTEFLOVÁ,1834.884878
ŠENKOVÁ,1832.939083
KULHAVÁ,1830.993288
PATOČKOVÁ,1830.993288
VODRÁŽKOVÁ,1830.993288
BŘÍZOVÁ,1829.047492
RÝDLOVÁ,1829.047492
ZÁLEŠÁKOVÁ,1829.047492
HOLOUBKOVÁ,1827.101697
POTŮČKOVÁ,1825.155902
ŠAŠKOVÁ,1825.155902
HŮLKOVÁ,1823.210107
PERNICOVÁ,1821.264312
PEROUTKOVÁ,1821.264312
