name,freq
OLUŠA,159.318753
RADISLAVA,159.318753
JASNA,157.4221012
ŠTĚPÁNA,155.5254494
ŠTEFÁNIE,155.5254494
ELFRIEDE,155.5254494
ILJA,155.5254494
MELÁNIA,155.5254494
REBEKA,153.6287975
SLÁVA,153.6287975
BOLESLAVA,151.7321457
RÁCHEL,151.7321457
EDITHA,149.8354939
GERTRUD,149.8354939
ONDŘEJKA,149.8354939
PRAVOSLAVA,149.8354939
APOLONIA,147.9388421
LÍDA,147.9388421
LIESELOTTE,147.9388421
CYRILA,146.0421903
HELENKA,146.0421903
LJUBOV,146.0421903
RENÉE,146.0421903
ALBERTINA,144.1455384
TEKLA,144.1455384
DALIMILA,142.2488866
THEODORA,142.2488866
JEANETTE,142.2488866
ASTRID,140.3522348
IRÉNA,140.3522348
IRIS,140.3522348
LILI,140.3522348
KATKA,138.455583
STELA,138.455583
DEBORA,136.5589312
DOBRUŠKA,136.5589312
KATARZYNA,136.5589312
SIDÓNIA,136.5589312
TINA,136.5589312
VĚRKA,136.5589312
JENNIFER,136.5589312
ETELKA,134.6622793
JASNĚNA,134.6622793
SILVESTRA,134.6622793
MARYŠA,134.6622793
MOJMÍRA,132.7656275
NIKA,132.7656275
ROSWITHA,132.7656275
AGNES,130.8689757
ROXANA,130.8689757
ZLATKA,130.8689757
FELICITAS,128.9723239
OLIVA,128.9723239
PRISKA,128.9723239
JASMÍNA,127.075672
KARMEN,127.075672
KATUŠE,127.075672
LEONTÝNA,127.075672
MÍLA,127.075672
VORŠILA,127.075672
ZDENIČKA,127.075672
DOROTHEA,125.1790202
JUTTA,125.1790202
MELANIA,125.1790202
SASKIA,125.1790202
ZUZANKA,125.1790202
ADELHEIDA,123.2823684
HEIDI,123.2823684
ISABELLA,123.2823684
LIDKA,123.2823684
MLADA,121.3857166
NIKOLETA,121.3857166
ROZINA,121.3857166
JANETA,121.3857166
EDELTRAUT,121.3857166
JENIFER,121.3857166
GIZELLA,119.4890648
ISOLDA,119.4890648
PRIŠKA,119.4890648
SLAVKA,119.4890648
AMALIA,117.5924129
OTÝLIE,117.5924129
AURÉLIA,115.6957611
CELESTINA,115.6957611
DRAGA,115.6957611
IRČA,115.6957611
OTILIA,115.6957611
OXANA,115.6957611
RUDOLFÍNA,115.6957611
ZLATOSLAVA,115.6957611
ADINA,113.7991093
KAZIMÍRA,113.7991093
MIRJAM,113.7991093
CAROLINE,111.9024575
DITTA,111.9024575
EDDA,111.9024575
GRÉTA,111.9024575
KAREN,111.9024575
KATERINA,111.9024575
STAŠA,111.9024575
BLAŽENKA,110.0058057
LILIAN,110.0058057
MARYLA,110.0058057
MATHILDA,110.0058057
CHRISTINE,108.1091538
HEIDEMARIE,108.1091538
NATHALIE,108.1091538
SÁŠA,108.1091538
ZOFIA,108.1091538
EDUARDA,106.212502
GUSTAVA,106.212502
JUSTÝNA,106.212502
LISELOTTE,106.212502
MIRA,106.212502
HANKA,104.3158502
IVUŠKA,104.3158502
MAJA,104.3158502
SONIA,104.3158502
YVETTE,104.3158502
EWA,102.4191984
INNA,102.4191984
LIVIA,102.4191984
MAHULENA,102.4191984
OTTILIE,102.4191984
RÚT,102.4191984
VLAĎKA,102.4191984
YWETA,102.4191984
NIKI,100.5225465
BOHUŠKA,98.62589472
DARIE,98.62589472
DOLORES,98.62589472
GERTRAUD,98.62589472
JENIČKA,98.62589472
MILOTA,98.62589472
PĚVA,98.62589472
SIEGLINDE,98.62589472
KRISTYNA,98.62589472
ILLONA,98.62589472
ANGELINA,96.7292429
BERNADETA,96.7292429
LIVIE,96.7292429
ANNETTE,94.83259108
BĚTUŠKA,94.83259108
KVETA,94.83259108
LIBUŠKA,94.83259108
ROSINA,94.83259108
ROSVITA,94.83259108
SERENA,94.83259108
MARIOLA,94.83259108
SAMANTA,94.83259108
BIANKA,92.93593926
JIŘÍNA,92.93593926
LUJZA,92.93593926
MIRJANA,92.93593926
NICOLLE,92.93593926
DAJANA,91.03928744
